Date,SPY,SPYOP
17/09/2008,116.61,119.64
18/09/2008,120.07,118.05
19/09/2008,124.12,126.7
22/09/2008,121.31,124.451
23/09/2008,118.55,120.85
24/09/2008,118.93,119.35
25/09/2008,120.79,119.4
26/09/2008,120.85,118.83
29/09/2008,111.38,119.18
30/09/2008,115.99,113.51
01/10/2008,116.06,115.27
02/10/2008,111.85,114.95
03/10/2008,110.34,112.86
06/10/2008,104.72,107.15
07/10/2008,100.03,106.84
08/10/2008,97.51,97.52
09/10/2008,90.7,99.66
10/10/2008,88.5,86.76
13/10/2008,101.35,93.87
14/10/2008,99.85,104.7
15/10/2008,90.02,97.46
16/10/2008,93.77,91.29
17/10/2008,93.21,91.99
20/10/2008,98.81,95.35
21/10/2008,95.86,96.97
22/10/2008,90.64,93.2
23/10/2008,91.69,90.29
24/10/2008,87.04,84.06
27/10/2008,83.95,85.97
28/10/2008,93.76,87.34
29/10/2008,93.08,93.77
30/10/2008,96.3,95.78
31/10/2008,96.83,95.08
03/11/2008,97.11,96.78
04/11/2008,100.41,99.06
05/11/2008,96.19,99.2
06/11/2008,90.86,94.46
07/11/2008,93.86,91.65
10/11/2008,92.63,95.21
11/11/2008,89.77,90.76
12/11/2008,85.82,88.23
13/11/2008,91.17,86.13
14/11/2008,86.62,89.41
17/11/2008,85.47,86.38
18/11/2008,87.08,85.15
19/11/2008,81.5,85.91
20/11/2008,75.45,80.13
21/11/2008,79.52,77.46
24/11/2008,85.03,81.92
25/11/2008,85.66,87.3
26/11/2008,88.97,84.3
28/11/2008,90.09,88.63
01/12/2008,82.11,87.51
02/12/2008,85.27,83.47
03/12/2008,87.32,83.4
04/12/2008,85.3,86.06
05/12/2008,87.93,83.65
08/12/2008,91,90.34
09/12/2008,89.5,90.37
10/12/2008,90.11,90.32
11/12/2008,87.94,89.54
12/12/2008,88.99,85.55
15/12/2008,87.75,89.02
16/12/2008,91.88,88.3
17/12/2008,90.99,90.84
18/12/2008,89.29,91.4
19/12/2008,88.19,89.1
22/12/2008,87.06,88.58
23/12/2008,86.16,87.53
24/12/2008,86.66,86.45
26/12/2008,87.16,87.24
29/12/2008,86.91,87.24
30/12/2008,88.97,87.51
31/12/2008,90.24,89.08
02/01/2009,92.96,90.44
05/01/2009,92.85,92.63
06/01/2009,93.47,93.64
07/01/2009,90.67,92
08/01/2009,91.042,90.16
09/01/2009,89.09,91.16
12/01/2009,86.95,88.84
13/01/2009,87.11,86.73
14/01/2009,84.37,85.54
15/01/2009,84.4,84.12
16/01/2009,85.06,85.86
20/01/2009,80.57,84.23
21/01/2009,84.05,81.94
22/01/2009,82.75,82.42
23/01/2009,83.11,80.9
26/01/2009,83.68,83.59
27/01/2009,84.53,84.13
28/01/2009,87.39,86.4
29/01/2009,84.55,86.11
30/01/2009,82.83,84.98
02/02/2009,82.58,81.57
03/02/2009,83.74,83.1
04/02/2009,83.33,84.3
05/02/2009,84.57,82.7
06/02/2009,86.979,84.86
09/02/2009,87.1,86.96
10/02/2009,83.11,86.27
11/02/2009,83.6,83.45
12/02/2009,83.66,82.17
13/02/2009,82.76,83.55
17/02/2009,79.22,80.16
18/02/2009,79.03,79.79
19/02/2009,78.181,79.84
20/02/2009,77.42,76.73
23/02/2009,74.65,78.27
24/02/2009,77.48,75.29
25/02/2009,76.872,77.14
26/02/2009,75.62,77.82
27/02/2009,73.93,74.01
02/03/2009,70.6,72.52
03/03/2009,70.07,71.61
04/03/2009,71.73,71.23
05/03/2009,68.8,70.1
06/03/2009,68.92,69.4
09/03/2009,68.11,67.95
10/03/2009,72.17,69.51
11/03/2009,72.64,73
12/03/2009,75.5,72.62
13/03/2009,76.09,76.01
16/03/2009,75.86,76.96
17/03/2009,78.18,76.07
18/03/2009,79.93,77.81
19/03/2009,78.94,80.93
20/03/2009,76.71,78.76
23/03/2009,82.22,78.74
24/03/2009,80.6,81.24
25/03/2009,81.45,81.23
26/03/2009,83.11,82.25
27/03/2009,81.61,82.05
30/03/2009,78.79,79.8
31/03/2009,79.52,79.56
01/04/2009,81.06,78.53
02/04/2009,83.43,83.08
03/04/2009,84.26,83.49
06/04/2009,83.6,83.34
07/04/2009,81.65,82.25
08/04/2009,82.53,82.06
09/04/2009,85.81,84.67
13/04/2009,85.83,84.92
14/04/2009,84.35,85.03
15/04/2009,85.25,83.84
16/04/2009,86.5,85.93
17/04/2009,87.08,86.83
20/04/2009,83.43,85.54
21/04/2009,85.06,82.82
22/04/2009,84.54,84.29
23/04/2009,85.37,84.71
24/04/2009,86.66,86.03
27/04/2009,85.84,85.68
28/04/2009,85.57,84.97
29/04/2009,87.39,86.52
30/04/2009,87.42,88.55
01/05/2009,87.89,87.44
04/05/2009,90.88,88.55
05/05/2009,90.57,90.57
06/05/2009,92.141,91.68
07/05/2009,90.86,93.01
08/05/2009,92.98,92.03
11/05/2009,91.24,91.7
12/05/2009,90.97,91.63
13/05/2009,88.68,89.74
14/05/2009,89.44,88.72
15/05/2009,88.71,89.37
18/05/2009,91.23,89.55
19/05/2009,91.12,91.18
20/05/2009,90.51,91.95
21/05/2009,89.21,89.46
22/05/2009,89.02,89.46
26/05/2009,91.3,88.36
27/05/2009,89.67,91.44
28/05/2009,90.92,90.46
29/05/2009,92.53,91.42
01/06/2009,94.77,93.67
02/06/2009,94.85,94.4
03/06/2009,93.65,94.04
04/06/2009,94.53,94
05/06/2009,94.55,95.49
08/06/2009,94.16,93.84
09/06/2009,94.64,94.69
10/06/2009,94.4,95.48
11/06/2009,94.82,94.58
12/06/2009,95.08,94.4
15/06/2009,92.9,93.96
16/06/2009,91.64,93.23
17/06/2009,91.55,91.6
18/06/2009,92.219,91.69
19/06/2009,92.04,92.58
22/06/2009,89.28,91.14
23/06/2009,89.35,89.47
24/06/2009,90.118,90.16
25/06/2009,92.08,89.67
26/06/2009,91.84,91.77
29/06/2009,92.7,92.11
30/06/2009,91.95,92.72
01/07/2009,92.33,92.34
02/07/2009,89.81,91.13
06/07/2009,89.8,88.94
07/07/2009,88.06,89.71
08/07/2009,88,88.59
09/07/2009,88.17,88.61
10/07/2009,87.96,87.7
13/07/2009,90.102,88.31
14/07/2009,90.61,90.38
15/07/2009,93.26,91.81
16/07/2009,94.15,93
17/07/2009,94.13,94.06
20/07/2009,95.131,94.68
21/07/2009,95.57,95.87
22/07/2009,95.55,94.96
23/07/2009,97.661,95.61
24/07/2009,98.06,97.2
27/07/2009,98.35,97.88
28/07/2009,97.89,97.66
29/07/2009,97.652,97.44
30/07/2009,98.67,98.83
31/07/2009,98.81,98.65
03/08/2009,100.44,99.85
04/08/2009,100.7,99.99
05/08/2009,100.41,100.77
06/08/2009,99.89,100.87
07/08/2009,101.202,100.94
10/08/2009,100.99,100.74
11/08/2009,99.73,100.54
12/08/2009,100.8,99.56
13/08/2009,101.57,101.26
14/08/2009,100.79,101.52
17/08/2009,98.31,98.85
18/08/2009,99.09,98.53
19/08/2009,99.96,98.31
20/08/2009,100.99,100.09
21/08/2009,102.97,101.82
24/08/2009,102.96,103.39
25/08/2009,103.16,103.37
26/08/2009,103.17,102.84
27/08/2009,103.4,103.11
28/08/2009,103.38,104.23
31/08/2009,102.46,102.37
01/09/2009,100.2,101.95
02/09/2009,99.82,99.78
03/09/2009,100.65,100.4
04/09/2009,102.06,100.85
08/09/2009,102.94,103
09/09/2009,103.73,103.12
10/09/2009,104.79,103.8
11/09/2009,104.77,104.99
14/09/2009,105.28,103.88
15/09/2009,105.72,105.45
16/09/2009,107.32,106.1
17/09/2009,107.16,107.17
18/09/2009,106.72,107.15
21/09/2009,106.45,105.89
22/09/2009,107.07,107.08
23/09/2009,106.18,107.32
24/09/2009,105.01,106.41
25/09/2009,104.45,104.78
28/09/2009,106.32,104.85
29/09/2009,106,106.51
30/09/2009,105.59,106.36
01/10/2009,103,105.34
02/10/2009,102.49,102.02
05/10/2009,104.02,102.9
06/10/2009,105.51,104.77
07/10/2009,105.8,105.27
08/10/2009,106.61,106.55
09/10/2009,107.26,106.64
12/10/2009,107.68,107.76
13/10/2009,107.46,107.39
14/10/2009,109.31,108.72
15/10/2009,109.71,108.78
16/10/2009,108.89,108.8
19/10/2009,109.79,109.07
20/10/2009,109.211,109.95
21/10/2009,108.23,109.04
22/10/2009,109.33,108.19
23/10/2009,108.08,109.69
26/10/2009,106.91,108.2
27/10/2009,106.42,107.03
28/10/2009,104.41,106.15
29/10/2009,106.65,105.19
30/10/2009,103.56,106.3
02/11/2009,104.32,104.13
03/11/2009,104.65,103.74
04/11/2009,104.92,105.51
05/11/2009,106.8501,105.66
06/11/2009,107.13,106.26
09/11/2009,109.57,107.95
10/11/2009,109.59,109.31
11/11/2009,110.15,110.31
12/11/2009,109.03,110
13/11/2009,109.62,109.31
16/11/2009,111.21,110.38
17/11/2009,111.339,110.92
18/11/2009,111.27,111.26
19/11/2009,109.82,110.51
20/11/2009,109.43,109.25
23/11/2009,110.82,110.72
24/11/2009,110.99,111
25/11/2009,111.38,111.17
27/11/2009,109.57,108.4
30/11/2009,109.94,109.48
01/12/2009,111.3,110.92
02/12/2009,111.25,111.28
03/12/2009,110.38,111.55
04/12/2009,111.01,111.84
07/12/2009,110.84,110.91
08/12/2009,109.61,110.04
09/12/2009,110.021,109.58
10/12/2009,110.64,110.7
11/12/2009,111.11,111.11
14/12/2009,111.87,111.87
15/12/2009,111.35,111.46
16/12/2009,111.52,111.8
17/12/2009,110.18,110.72
18/12/2009,110.21,110.2
21/12/2009,111.33,110.76
22/12/2009,111.73,111.57
23/12/2009,111.95,112
24/12/2009,112.48,112.19
28/12/2009,112.72,112.9
29/12/2009,112.562,113.01
30/12/2009,112.52,112.23
31/12/2009,111.44,112.77
04/01/2010,113.33,112.37
05/01/2010,113.63,113.26
06/01/2010,113.71,113.52
07/01/2010,114.19,113.5
08/01/2010,114.57,113.89
11/01/2010,114.73,115.08
12/01/2010,113.66,113.97
13/01/2010,114.62,113.95
14/01/2010,114.93,114.49
15/01/2010,113.64,114.73
19/01/2010,115.06,113.62
20/01/2010,113.89,114.28
21/01/2010,111.7,113.92
22/01/2010,109.21,111.2
25/01/2010,109.77,110.21
26/01/2010,109.31,109.34
27/01/2010,109.83,109.17
28/01/2010,108.57,110.19
29/01/2010,107.39,109.04
01/02/2010,109.06,108.15
02/02/2010,110.38,109.26
03/02/2010,109.83,109.88
04/02/2010,106.44,108.98
05/02/2010,106.66,106.56
08/02/2010,105.89,106.74
09/02/2010,107.22,107.13
10/02/2010,107.01,107.05
11/02/2010,108.13,106.87
12/02/2010,108.04,106.99
16/02/2010,109.74,108.86
17/02/2010,110.26,110.27
18/02/2010,110.91,110.08
19/02/2010,111.14,110.62
22/02/2010,111.16,111.55
23/02/2010,109.81,110.86
24/02/2010,110.82,110.14
25/02/2010,110.67,109.24
26/02/2010,110.74,110.77
01/03/2010,111.89,111.2
02/03/2010,112.2,112.37
03/03/2010,112.3,112.49
04/03/2010,112.641,112.45
05/03/2010,114.25,113.37
08/03/2010,114.27,114.26
09/03/2010,114.46,113.93
10/03/2010,114.97,114.51
11/03/2010,115.45,114.7
12/03/2010,115.46,115.95
15/03/2010,115.49,115.26
16/03/2010,116.41,115.81
17/03/2010,117.1,116.76
18/03/2010,117.0375,117.11
19/03/2010,115.97,116.96
22/03/2010,116.5925,115.31
23/03/2010,117.41,116.76
24/03/2010,116.84,116.97
25/03/2010,116.65,117.63
26/03/2010,116.582,116.87
29/03/2010,117.32,117.1699
30/03/2010,117.4,117.46
31/03/2010,117,116.95
01/04/2010,117.8,117.8
05/04/2010,118.76,118.25
06/04/2010,119.04,118.42
07/04/2010,118.36,118.8
08/04/2010,118.7725,117.95
09/04/2010,119.55,119.02
12/04/2010,119.74,119.7
13/04/2010,119.83,119.62
14/04/2010,121.19,120.27
15/04/2010,121.29,120.99
16/04/2010,119.36,120.86
19/04/2010,119.81,119.01
20/04/2010,120.88,120.56
21/04/2010,120.66,120.95
22/04/2010,121.02,119.81
23/04/2010,121.8125,120.94
26/04/2010,121.35,121.85
27/04/2010,118.48,120.65
28/04/2010,119.38,119.05
29/04/2010,120.8575,120.1
30/04/2010,118.8125,120.88
03/05/2010,120.35,119.38
04/05/2010,117.52,119.01
05/05/2010,116.82,116.56
06/05/2010,112.942,116.26
07/05/2010,111.26,112.64
10/05/2010,116.16,115.81
11/05/2010,115.83,115.07
12/05/2010,117.45,116.29
13/05/2010,115.99,117.13
14/05/2010,113.89,115.12
17/05/2010,113.95,114.2
18/05/2010,112.4,114.88
19/05/2010,111.76,111.77
20/05/2010,107.54,109.38
21/05/2010,109.115,105.91
24/05/2010,107.71,108.52
25/05/2010,107.818,105.11
26/05/2010,107.17,108.48
27/05/2010,110.76,109.19
28/05/2010,109.369,110.64
01/06/2010,107.53,108.35
02/06/2010,110.33,108.08
03/06/2010,110.71,110.65
04/06/2010,106.82,108.61
07/06/2010,105.49,107.2
08/06/2010,106.62,105.57
09/06/2010,106.05,107.24
10/06/2010,109.15,107.86
11/06/2010,109.68,108.19
14/06/2010,109.509,110.52
15/06/2010,112,110.28
16/06/2010,111.96,111.42
17/06/2010,112.14,112.28
18/06/2010,111.729,111.83
21/06/2010,111.41,113.12
22/06/2010,109.57,111.41
23/06/2010,109.23,109.64
24/06/2010,107.42,108.69
25/06/2010,107.8675,107.74
28/06/2010,107.53,108.03
29/06/2010,104.21,106.02
30/06/2010,103.22,103.92
01/07/2010,102.76,103.15
02/07/2010,102.2,103.11
06/07/2010,102.87,103.64
07/07/2010,106.1075,103.13
08/07/2010,107.16,107
09/07/2010,107.96,107.13
12/07/2010,108.03,107.6
13/07/2010,109.66,109.15
14/07/2010,109.651,109.31
15/07/2010,109.68,109.61
16/07/2010,106.66,109.09
19/07/2010,107.29,107.05
20/07/2010,108.48,105.87
21/07/2010,107.07,109.04
22/07/2010,109.461,108.34
23/07/2010,110.41,109.24
26/07/2010,111.56,110.6
27/07/2010,111.55,112.17
28/07/2010,110.83,111.32
29/07/2010,110.29,111.52
30/07/2010,110.27,109.17
02/08/2010,112.76,111.99
03/08/2010,112.22,112.48
04/08/2010,112.97,112.53
05/08/2010,112.85,112.25
06/08/2010,112.392,111.74
09/08/2010,112.992,112.92
10/08/2010,112.375,112.03
11/08/2010,109.3,110.65
12/08/2010,108.63,107.65
13/08/2010,108.31,108.29
16/08/2010,108.26,107.57
17/08/2010,109.59,109.19
18/08/2010,109.79,109.54
19/08/2010,107.88,109.22
20/08/2010,107.53,107.56
23/08/2010,107.1236,108.04
24/08/2010,105.53,105.95
25/08/2010,105.94,104.95
26/08/2010,105.23,106.44
27/08/2010,106.86,105.89
30/08/2010,105.311,106.58
31/08/2010,105.31,104.92
01/09/2010,108.46,106.73
02/09/2010,109.47,108.72
03/09/2010,110.89,110.54
07/09/2010,109.64,110.37
08/09/2010,110.41,109.86
09/09/2010,110.92,111.65
10/09/2010,111.482,111.12
13/09/2010,112.72,112.58
14/09/2010,112.65,112.5
15/09/2010,113.08,112.32
16/09/2010,113.05,112.73
17/09/2010,112.49,113.04
20/09/2010,114.21,112.88
21/09/2010,113.98,114.3
22/09/2010,113.42,113.8
23/09/2010,112.498,112.49
24/09/2010,114.82,113.75
27/09/2010,114.27,114.86
28/09/2010,114.67,114.42
29/09/2010,114.47,114.38
30/09/2010,114.13,115.05
01/10/2010,114.61,114.99
04/10/2010,113.75,114.37
05/10/2010,116.04,114.8
06/10/2010,116.03,116.02
07/10/2010,115.89,116.5
08/10/2010,116.5375,116.05
11/10/2010,116.65,116.72
12/10/2010,117.01,116.27
13/10/2010,117.92,117.66
14/10/2010,117.46,117.8099
15/10/2010,117.7,118.28
18/10/2010,118.28,117.74
19/10/2010,116.73,117.19
20/10/2010,117.87,116.94
21/10/2010,118.13,118.4
22/10/2010,118.347,118.31
25/10/2010,118.7,119.14
26/10/2010,118.72,118.1
27/10/2010,118.38,117.89
28/10/2010,118.4,119.06
29/10/2010,118.49,118.28
01/11/2010,118.53,119.07
02/11/2010,119.475,119.42
03/11/2010,119.95,119.675
04/11/2010,122.26,121.28
05/11/2010,122.725,122.34
08/11/2010,122.49,122.34
09/11/2010,121.61,122.82
10/11/2010,122.1,121.58
11/11/2010,121.635,121.05
12/11/2010,120.198,120.82
15/11/2010,120.03,120.58
16/11/2010,118.16,119.29
17/11/2010,118.218,118.21
18/11/2010,119.9575,119.36
19/11/2010,120.29,119.9
22/11/2010,120.19,119.69
23/11/2010,118.4475,118.77
24/11/2010,120.2,119.2
26/11/2010,119.29,119.16
29/11/2010,119.162,118.5
30/11/2010,118.4925,117.98
01/12/2010,121.01,120.2
02/12/2010,122.56,121.2
03/12/2010,122.89,122.14
06/12/2010,122.76,122.63
07/12/2010,122.83,123.94
08/12/2010,123.28,122.98
09/12/2010,123.76,123.97
10/12/2010,124.48,124.14
13/12/2010,124.56,125.05
14/12/2010,124.67,124.75
15/12/2010,124.098,124.44
16/12/2010,124.82,124.18
17/12/2010,124.3,124.08
20/12/2010,124.6,124.64
21/12/2010,125.39,124.99
22/12/2010,125.78,125.48
23/12/2010,125.6,125.64
27/12/2010,125.65,125.13
28/12/2010,125.83,125.9
29/12/2010,125.92,125.98
30/12/2010,125.72,125.8
31/12/2010,125.75,125.53
03/01/2011,127.05,126.71
04/01/2011,126.98,127.33
05/01/2011,127.64,126.58
06/01/2011,127.39,127.69
07/01/2011,127.14,127.56
10/01/2011,126.98,126.58
11/01/2011,127.43,127.44
12/01/2011,128.58,128.21
13/01/2011,128.3675,128.63
14/01/2011,129.3,128.19
18/01/2011,129.52,129.18
19/01/2011,128.25,129.41
20/01/2011,128.08,127.96
21/01/2011,128.37,128.88
24/01/2011,129.1,128.285
25/01/2011,129.17,128.76
26/01/2011,129.67,129.49
27/01/2011,129.99,129.7
28/01/2011,127.72,130.14
31/01/2011,128.68,128.07
01/02/2011,130.74,129.46
02/02/2011,130.485,130.4
03/02/2011,130.78,130.26
04/02/2011,131.15,130.83
07/02/2011,131.97,131.44
08/02/2011,132.57,132.09
09/02/2011,132.269,132.21
10/02/2011,132.321,131.6
11/02/2011,133.11,131.8
14/02/2011,133.43,133.03
15/02/2011,133.01,133.02
16/02/2011,133.85,133.46
17/02/2011,134.25,133.46
18/02/2011,134.53,134.37
22/02/2011,131.83,133.12
23/02/2011,131.02,131.75
24/02/2011,130.93,130.88
25/02/2011,132.33,131.48
28/02/2011,133.15,132.82
01/03/2011,130.93,133.57
02/03/2011,131.21,130.75
03/03/2011,133.47,132.4
04/03/2011,132.47,133.37
07/03/2011,131.43,132.86
08/03/2011,132.58,131.64
09/03/2011,132.39,132.32
10/03/2011,129.9375,131
11/03/2011,130.84,129.52
14/03/2011,130.05,129.99
15/03/2011,128.56,126.59
16/03/2011,126.175,128.15
17/03/2011,127.85,128
18/03/2011,127.76,128.84
21/03/2011,129.74,129.35
22/03/2011,129.29,129.72
23/03/2011,129.66,128.93
24/03/2011,130.9,130.4
25/03/2011,131.3,131.24
28/03/2011,130.98,131.58
29/03/2011,131.86,130.87
30/03/2011,132.77,132.55
31/03/2011,132.59,132.6
01/04/2011,133.15,133.41
04/04/2011,133.26,133.43
05/04/2011,133.24,133
06/04/2011,133.66,133.88
07/04/2011,133.32,133.42
08/04/2011,132.86,133.91
11/04/2011,132.46,133
12/04/2011,131.47,131.72
13/04/2011,131.46,132.08
14/04/2011,131.56,130.7
15/04/2011,132.04,131.8
18/04/2011,130.56,130.59
19/04/2011,131.31,130.76
20/04/2011,133.1,132.88
21/04/2011,133.78,133.79
25/04/2011,133.64,133.68
26/04/2011,134.791,134.05
27/04/2011,135.67,135.05
28/04/2011,136.11,135.43
29/04/2011,136.43,136.16
02/05/2011,136.22,137.07
03/05/2011,135.73,135.96
04/05/2011,134.83,135.67
05/05/2011,133.61,134.08
06/05/2011,134.2,134.94
09/05/2011,134.72,134.19
10/05/2011,135.87,135.17
11/05/2011,134.44,135.67
12/05/2011,135.08,134.08
13/05/2011,134.04,135.15
16/05/2011,133.19,133.56
17/05/2011,133.17,132.69
18/05/2011,134.36,133.24
19/05/2011,134.68,134.8
20/05/2011,133.61,134.33
23/05/2011,132.06,131.98
24/05/2011,131.95,132.44
25/05/2011,132.39,131.42
26/05/2011,133,132.03
27/05/2011,133.51,133.37
31/05/2011,134.9,134.77
01/06/2011,131.87,134.51
02/06/2011,131.73,131.96
03/06/2011,130.42,130.15
06/06/2011,129.045,130.09
07/06/2011,128.96,129.7
08/06/2011,128.42,128.76
09/06/2011,129.4,128.77
10/06/2011,127.6,128.85
13/06/2011,127.7,127.89
14/06/2011,129.32,128.87
15/06/2011,127.02,128.24
16/06/2011,127.3,127.06
17/06/2011,127.05,127.93
20/06/2011,127.7,126.62
21/06/2011,129.45,128.36
22/06/2011,128.67,129.05
23/06/2011,128.301,127.16
24/06/2011,126.81,128.27
27/06/2011,127.94,126.89
28/06/2011,129.61,128.45
29/06/2011,130.72,130.2
30/06/2011,131.97,131.14
01/07/2011,133.92,132.09
05/07/2011,133.81,133.78
06/07/2011,133.97,133.49
07/07/2011,135.36,135.16
08/07/2011,134.4,133.83
11/07/2011,131.97,132.75
12/07/2011,131.4,131.69
13/07/2011,131.84,132.09
14/07/2011,130.93,132.17
15/07/2011,131.69,131.66
18/07/2011,130.61,131.08
19/07/2011,132.73,131.34
20/07/2011,132.65,133.07
21/07/2011,134.49,133.4
22/07/2011,134.58,134.52
25/07/2011,133.83,133.3
26/07/2011,133.33,133.74
27/07/2011,130.6,132.59
28/07/2011,130.22,130.6
29/07/2011,129.33,128.91
01/08/2011,128.78,130.84
02/08/2011,125.49,127.81
03/08/2011,126.17,125.66
04/08/2011,120.26,124.42
05/08/2011,120.08,121.76
08/08/2011,112.26,116.91
09/08/2011,117.48,114.07
10/08/2011,112.29,115.26
11/08/2011,117.33,113.26
12/08/2011,118.12,118.4
15/08/2011,120.62,119.19
16/08/2011,119.59,119.47
17/08/2011,119.67,120.25
18/08/2011,114.51,116.5
19/08/2011,112.64,112.96
22/08/2011,112.73,115.17
23/08/2011,116.44,113.15
24/08/2011,118.08,116.19
25/08/2011,116.28,118.73
26/08/2011,117.97,115.69
29/08/2011,121.36,119.56
30/08/2011,121.68,120.83
31/08/2011,122.22,122.46
01/09/2011,120.94,122.29
02/09/2011,117.85,118.42
06/09/2011,116.99,114.39
07/09/2011,120.29,118.76
08/09/2011,119.04,119.57
09/09/2011,115.92,117.68
12/09/2011,116.67,114.47
13/09/2011,117.74,117.05
14/09/2011,119.37,118.34
15/09/2011,121.43,120.65
16/09/2011,121.521,121.29
19/09/2011,120.31,119.53
20/09/2011,120.17,120.82
21/09/2011,116.63,120.23
22/09/2011,112.86,113.25
23/09/2011,113.54,112.11
26/09/2011,116.24,114.61
27/09/2011,117.54,118.53
28/09/2011,115.145,117.78
29/09/2011,116.05,117.05
30/09/2011,113.15,114.45
03/10/2011,109.93,112.49
04/10/2011,112.34,108.35
05/10/2011,114.42,112.62
06/10/2011,116.49,114.36
07/10/2011,115.71,117.17
10/10/2011,119.58,117.68
11/10/2011,119.7,118.87
12/10/2011,120.75,120.6
13/10/2011,120.51,120.04
14/10/2011,122.57,121.91
17/10/2011,120.23,121.99
18/10/2011,122.58,120.14
19/10/2011,121.13,122.38
20/10/2011,121.66,121.43
21/10/2011,123.97,123.09
24/10/2011,125.49,124.17
25/10/2011,123.049,124.89
26/10/2011,124.3,124.35
27/10/2011,128.63,127.63
28/10/2011,128.6,128
31/10/2011,125.5,127.16
01/11/2011,122.002,122.03
02/11/2011,123.99,123.83
03/11/2011,126.25,125.27
04/11/2011,125.481,125.23
07/11/2011,126.26,125.39
08/11/2011,127.88,126.92
09/11/2011,123.161,124.89
10/11/2011,124.32,124.79
11/11/2011,126.66,125.83
14/11/2011,125.46,126.19
15/11/2011,126.083,125.17
16/11/2011,124.08,124.81
17/11/2011,122.105,123.85
18/11/2011,121.979,122.5
21/11/2011,119.661,120.2
22/11/2011,119.19,119.4
23/11/2011,116.56,118.07
25/11/2011,116.34,116.38
28/11/2011,119.71,119.54
29/11/2011,120.05,120.05
30/11/2011,124.99,123.49
01/12/2011,124.97,124.85
02/12/2011,124.86,126.12
05/12/2011,126.22,126.84
06/12/2011,126.26,126.21
07/12/2011,126.73,125.84
08/12/2011,123.95,125.9
09/12/2011,126.05,124.51
12/12/2011,124.21,124.95
13/12/2011,123.05,124.86
14/12/2011,121.74,122.56
15/12/2011,122.185,123.03
16/12/2011,121.59,122.23
19/12/2011,120.29,122.06
20/12/2011,123.93,122.18
21/12/2011,124.17,123.93
22/12/2011,125.27,124.63
23/12/2011,126.39,125.67
27/12/2011,126.49,126.17
28/12/2011,124.83,126.51
29/12/2011,126.12,125.24
30/12/2011,125.5,126.02
03/01/2012,127.495,127.76
04/01/2012,127.7,127.2
05/01/2012,128.04,127.01
06/01/2012,127.71,128.2
09/01/2012,128.02,128
10/01/2012,129.13,129.39
11/01/2012,129.2,128.73
12/01/2012,129.51,129.57
13/01/2012,128.84,128.64
17/01/2012,129.34,130.08
18/01/2012,130.77,129.31
19/01/2012,131.46,131.22
20/01/2012,131.95,131.24
23/01/2012,131.61,131.51
24/01/2012,131.46,130.8
25/01/2012,132.56,131.26
26/01/2012,131.88,133.15
27/01/2012,131.82,131.24
30/01/2012,131.37,130.51
31/01/2012,131.32,132.02
01/02/2012,132.47,132.29
02/02/2012,132.68,132.73
03/02/2012,134.54,134
06/02/2012,134.45,133.98
07/02/2012,134.79,134.17
08/02/2012,135.19,134.86
09/02/2012,135.36,135.41
10/02/2012,134.361,134.16
13/02/2012,135.36,135.32
14/02/2012,135.19,135
15/02/2012,134.56,135.63
16/02/2012,136.049,134.57
17/02/2012,136.41,136.52
21/02/2012,136.47,136.73
22/02/2012,136.032,136.26
23/02/2012,136.631,135.96
24/02/2012,136.93,136.93
27/02/2012,137.16,136.02
28/02/2012,137.559,137.2
29/02/2012,137.02,137.76
01/03/2012,137.73,137.31
02/03/2012,137.312,137.64
05/03/2012,136.75,137.1
06/03/2012,134.75,135.35
07/03/2012,135.69,135.06
08/03/2012,137.04,136.52
09/03/2012,137.57,137.3
12/03/2012,137.58,137.55
13/03/2012,140.062,138.32
14/03/2012,139.91,140.1
15/03/2012,140.72,140.12
16/03/2012,140.3,140.36
19/03/2012,140.85,140.21
20/03/2012,140.44,140.05
21/03/2012,140.21,140.52
22/03/2012,139.2,139.18
23/03/2012,139.65,139.32
26/03/2012,141.61,140.65
27/03/2012,141.17,141.74
28/03/2012,140.47,141.1
29/03/2012,140.23,139.64
30/03/2012,140.81,140.92
02/04/2012,141.84,140.64
03/04/2012,141.26,141.64
04/04/2012,139.86,140.22
05/04/2012,139.79,139.38
09/04/2012,138.22,138.03
10/04/2012,135.9,137.95
11/04/2012,137,137.29
12/04/2012,138.79,137.13
13/04/2012,137.14,138.47
16/04/2012,137.05,137.84
17/04/2012,139.082,137.84
18/04/2012,138.61,138.46
19/04/2012,137.72,138.63
20/04/2012,137.95,138.33
23/04/2012,136.79,136.54
24/04/2012,137.31,136.91
25/04/2012,139.19,138.65
26/04/2012,140.16,138.89
27/04/2012,140.39,140.58
30/04/2012,139.87,140.11
01/05/2012,140.74,139.79
02/05/2012,140.325,139.92
03/05/2012,139.25,140.34
04/05/2012,137,138.515
07/05/2012,137.1,136.51
08/05/2012,136.55,136.28
09/05/2012,135.74,135.1
10/05/2012,136.02,136.68
11/05/2012,135.61,135.17
14/05/2012,134.11,134.31
15/05/2012,133.34,134.02
16/05/2012,132.829,133.94
17/05/2012,130.86,132.86
18/05/2012,129.74,131.37
21/05/2012,131.97,130.16
22/05/2012,132.2,132.31
23/05/2012,132.27,131.25
24/05/2012,132.53,132.63
25/05/2012,132.1,132.48
29/05/2012,133.7,133.16
30/05/2012,131.76,132.56
31/05/2012,131.47,131.71
